
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
   12442   1   1   2   7  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12441   1   1   1   7  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12440   1   1   0   7  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12432   1   1  32   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12431   1   1  31   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12430   1   1  30   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12429   1   1  29   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12428   1   1  28   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12427   1   1  27   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12426   1   1  26   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12425   1   1  25   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12424   1   1  24   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12423   1   1  23   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12422   1   1  22   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12421   1   1  21   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12420   1   1  20   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12419   1   1  19   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12418   1   1  18   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12417   1   1  17   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12416   1   1  16   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12415   1   1  15   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12414   1   1  14   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12413   1   1  13   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12412   1   1  12   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12411   1   1  11   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12410   1   1  10   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12409   1   1   9   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12408   1   1   8   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12407   1   1   7   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12406   1   1   6   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12405   1   1   5   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12404   1   1   4   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12403   1   1   3   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12402   1   1   2   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12401   1   1   1   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12400   1   1   0   6  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12393   1   1  33   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12392   1   1  32   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12391   1   1  31   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12390   1   1  30   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12389   1   1  29   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12388   1   1  28   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12387   1   1  27   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12386   1   1  26   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12385   1   1  25   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12384   1   1  24   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12383   1   1  23   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12382   1   1  22   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12381   1   1  21   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12380   1   1  20   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12379   1   1  19   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12378   1   1  18   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12377   1   1  17   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12376   1   1  16   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12375   1   1  15   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12374   1   1  14   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12373   1   1  13   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12372   1   1  12   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12371   1   1  11   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12370   1   1  10   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12369   1   1   9   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12368   1   1   8   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12367   1   1   7   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12366   1   1   6   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12365   1   1   5   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12364   1   1   4   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12363   1   1   3   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12362   1   1   2   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12361   1   1   1   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12360   1   1   0   5  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12354   1   1  34   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12353   1   1  33   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12352   1   1  32   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12351   1   1  31   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12350   1   1  30   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12349   1   1  29   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12348   1   1  28   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12347   1   1  27   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12346   1   1  26   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12345   1   1  25   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12344   1   1  24   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12343   1   1  23   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12342   1   1  22   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12341   1   1  21   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12340   1   1  20   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12339   1   1  19   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12338   1   1  18   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12337   1   1  17   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12336   1   1  16   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12335   1   1  15   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12334   1   1  14   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12333   1   1  13   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12332   1   1  12   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12331   1   1  11   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12330   1   1  10   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12329   1   1   9   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12328   1   1   8   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12327   1   1   7   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12326   1   1   6   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12325   1   1   5   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12324   1   1   4   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12323   1   1   3   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12322   1   1   2   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12321   1   1   1   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12320   1   1   0   4  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12315   1   1  35   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12314   1   1  34   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12313   1   1  33   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12312   1   1  32   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12311   1   1  31   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12310   1   1  30   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12309   1   1  29   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12308   1   1  28   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12307   1   1  27   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12306   1   1  26   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12305   1   1  25   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12304   1   1  24   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12303   1   1  23   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12302   1   1  22   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12301   1   1  21   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12300   1   1  20   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12299   1   1  19   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12298   1   1  18   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12297   1   1  17   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12296   1   1  16   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12295   1   1  15   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12294   1   1  14   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12293   1   1  13   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12292   1   1  12   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12291   1   1  11   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12290   1   1  10   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12289   1   1   9   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12288   1   1   8   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12287   1   1   7   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12286   1   1   6   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12285   1   1   5   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12284   1   1   4   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12283   1   1   3   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12282   1   1   2   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12281   1   1   1   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12280   1   1   0   3  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12276   1   1  36   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12275   1   1  35   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12274   1   1  34   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12273   1   1  33   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12272   1   1  32   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12271   1   1  31   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12270   1   1  30   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12269   1   1  29   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12268   1   1  28   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12267   1   1  27   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12266   1   1  26   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12265   1   1  25   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12264   1   1  24   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12263   1   1  23   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12262   1   1  22   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12261   1   1  21   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12260   1   1  20   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12259   1   1  19   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12258   1   1  18   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12257   1   1  17   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12256   1   1  16   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12255   1   1  15   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12254   1   1  14   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12253   1   1  13   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12252   1   1  12   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   12251   1   1  11   2  38     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
