
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
    6099   1   1  19   0  19     0     0     435.396025 0.000000 0.000000 1.000000 0.000000
    6098   1   1  18   0  19     0     0     457.378080 0.000000 0.000000 1.000000 0.000000
    6097   1   1  17   0  19     0     0     475.904185 0.000000 0.000000 1.000000 0.000000
    6096   1   1  16   0  19     0     0     491.580564 0.000000 0.000000 1.000000 0.000000
    6095   1   1  15   0  19     0     0     505.989983 0.000000 0.000000 1.000000 0.000000
    6094   1   1  14   0  19     0     0     520.314678 0.000000 0.000000 1.000000 0.000000
    6093   1   1  13   0  19     0     0     531.578353 0.000000 0.000000 1.000000 0.000000
    6092   1   1  12   0  19     0     0     542.648820 0.000000 0.000000 1.000000 0.000000
    6091   1   1  11   0  19     0     0     553.842921 0.000000 0.000001 0.999999 0.000000
    6090   1   1  10   0  19     0     0     562.031929 0.000000 0.004088 0.995912 0.000000
    6089   1   1   9   0  19     0     0     568.489993 0.000000 0.066437 0.933563 0.000000
    6088   1   1   8   0  19     0     0     574.189607 0.000000 0.072236 0.927764 0.000000
    6087   1   1   7   0  19     0     0     579.139888 0.000000 0.124246 0.875754 0.000000
    6086   1   1   6   0  19     0     0     583.134123 0.000000 0.135102 0.864898 0.000000
    6085   1   1   5   0  19     0     0     585.868660 0.000000 0.145818 0.854182 0.000000
    6084   1   1   4   0  19     0     0     587.096132 0.000000 0.157574 0.842426 0.000000
    6083   1   1   3   0  19     0     0     586.735705 0.000000 0.153700 0.846300 0.000000
    6082   1   1   2   0  19     0     0     584.757228 0.000000 0.140572 0.859428 0.000000
    6081   1   1   1   0  19     0     0     581.099498 0.000000 0.129530 0.870470 0.000000
    6080   1   1   0   0  19     0     0     575.601647 0.000000 0.093617 0.906383 0.000000
    6051   1   1  11   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6050   1   1  10   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6049   1   1   9   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6048   1   1   8   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6047   1   1   7   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6046   1   1   6   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6045   1   1   5   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6044   1   1   4   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6043   1   1   3   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6042   1   1   2   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6041   1   1   1   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6040   1   1   0   7  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6012   1   1  12   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6011   1   1  11   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6010   1   1  10   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6009   1   1   9   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6008   1   1   8   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6007   1   1   7   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6006   1   1   6   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6005   1   1   5   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6004   1   1   4   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6003   1   1   3   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6002   1   1   2   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6001   1   1   1   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    6000   1   1   0   6  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5973   1   1  13   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5972   1   1  12   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5971   1   1  11   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5970   1   1  10   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5969   1   1   9   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5968   1   1   8   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5967   1   1   7   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5966   1   1   6   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5965   1   1   5   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5964   1   1   4   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5963   1   1   3   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5962   1   1   2   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5961   1   1   1   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5960   1   1   0   5  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5934   1   1  14   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5933   1   1  13   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5932   1   1  12   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5931   1   1  11   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5930   1   1  10   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5929   1   1   9   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5928   1   1   8   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5927   1   1   7   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5926   1   1   6   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5925   1   1   5   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5924   1   1   4   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5923   1   1   3   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5922   1   1   2   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5921   1   1   1   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5920   1   1   0   4  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5895   1   1  15   3  18     0     0     618.238935 0.000045 0.772105 0.227851 0.000000
    5894   1   1  14   3  18     0     0     630.635752 0.009490 0.989991 0.000519 0.000000
    5893   1   1  13   3  18     0     0     636.280848 0.000000 1.000000 0.000000 0.000000
    5892   1   1  12   3  18     0     0     637.699773 0.000000 1.000000 0.000000 0.000000
    5891   1   1  11   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5890   1   1  10   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5889   1   1   9   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5888   1   1   8   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5887   1   1   7   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5886   1   1   6   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5885   1   1   5   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5884   1   1   4   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5883   1   1   3   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5882   1   1   2   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5881   1   1   1   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5880   1   1   0   3  18     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5856   1   1  16   2  18     0     0     564.199278 0.000000 0.020999 0.979001 0.000000
    5855   1   1  15   2  18     0     0     580.140132 0.000000 0.129673 0.870327 0.000000
    5854   1   1  14   2  18     0     0     595.992888 0.000000 0.255635 0.744365 0.000000
    5853   1   1  13   2  18     0     0     608.017631 0.000000 0.533855 0.466145 0.000000
    5852   1   1  12   2  18     0     0     618.849686 0.000070 0.809859 0.190071 0.000000
    5851   1   1  11   2  18     0     0     628.481988 0.009128 0.987018 0.003855 0.000000
    5850   1   1  10   2  18     0     0     633.910888 0.000011 0.999989 0.000000 0.000000
    5849   1   1   9   2  18     0     0     636.156165 0.000000 1.000000 0.000000 0.000000
    5848   1   1   8   2  18     0     0     636.980502 0.000000 1.000000 0.000000 0.000000
    5847   1   1   7   2  18     0     0     637.410217 0.000000 1.000000 0.000000 0.000000
    5846   1   1   6   2  18     0     0     637.530691 0.000000 1.000000 0.000000 0.000000
    5845   1   1   5   2  18     0     0     637.570671 0.000000 1.000000 0.000000 0.000000
    5844   1   1   4   2  18     0     0     637.540853 0.000000 1.000000 0.000000 0.000000
    5843   1   1   3   2  18     0     0     637.445707 0.000000 1.000000 0.000000 0.000000
    5842   1   1   2   2  18     0     0     637.143853 0.000000 1.000000 0.000000 0.000000
    5841   1   1   1   2  18     0     0     636.663954 0.000000 1.000000 0.000000 0.000000
    5840   1   1   0   2  18     0     0     635.817235 0.000000 1.000000 0.000000 0.000000
    5817   1   1  17   1  18     0     0     510.533470 0.000000 0.000000 1.000000 0.000000
    5816   1   1  16   1  18     0     0     526.972300 0.000000 0.000000 1.000000 0.000000
    5815   1   1  15   1  18     0     0     542.123978 0.000000 0.000000 1.000000 0.000000
    5814   1   1  14   1  18     0     0     557.188010 0.000000 0.000004 0.999996 0.000000
    5813   1   1  13   1  18     0     0     569.038044 0.000000 0.066567 0.933433 0.000000
    5812   1   1  12   1  18     0     0     580.687465 0.000000 0.131261 0.868739 0.000000
    5811   1   1  11   1  18     0     0     592.469168 0.000000 0.202155 0.797845 0.000000
    5810   1   1  10   1  18     0     0     601.083771 0.000000 0.341680 0.658320 0.000000
    5809   1   1   9   1  18     0     0     607.500154 0.000000 0.563406 0.436594 0.000000
    5808   1   1   8   1  18     0     0     613.012158 0.000001 0.717745 0.282255 0.000000
    5807   1   1   7   1  18     0     0     617.684730 0.000025 0.841426 0.158549 0.000000
    5806   1   1   6   1  18     0     0     621.360575 0.000309 0.933768 0.065923 0.000000
    5805   1   1   5   1  18     0     0     623.906858 0.000506 0.989518 0.009977 0.000000
    5804   1   1   4   1  18     0     0     625.104292 0.000191 0.998636 0.001173 0.000000
    5803   1   1   3   1  18     0     0     624.908681 0.000082 0.999361 0.000556 0.000000
    5802   1   1   2   1  18     0     0     623.233129 0.000042 0.998923 0.001036 0.000000
    5801   1   1   1   1  18     0     0     619.907553 0.000020 0.992625 0.007355 0.000000
    5800   1   1   0   1  18     0     0     614.615932 0.000003 0.931378 0.068619 0.000000
    5778   1   1  18   0  18     0     0     457.480425 0.000000 0.000000 1.000000 0.000000
    5777   1   1  17   0  18     0     0     475.958588 0.000000 0.000000 1.000000 0.000000
    5776   1   1  16   0  18     0     0     491.605498 0.000000 0.000000 1.000000 0.000000
    5775   1   1  15   0  18     0     0     506.005864 0.000000 0.000000 1.000000 0.000000
    5774   1   1  14   0  18     0     0     520.321988 0.000000 0.000000 1.000000 0.000000
    5773   1   1  13   0  18     0     0     531.582776 0.000000 0.000000 1.000000 0.000000
    5772   1   1  12   0  18     0     0     542.650923 0.000000 0.000000 1.000000 0.000000
    5771   1   1  11   0  18     0     0     553.844676 0.000000 0.000001 0.999999 0.000000
    5770   1   1  10   0  18     0     0     562.033126 0.000000 0.004095 0.995905 0.000000
    5769   1   1   9   0  18     0     0     568.491274 0.000000 0.066438 0.933562 0.000000
    5768   1   1   8   0  18     0     0     574.190663 0.000000 0.072241 0.927759 0.000000
    5767   1   1   7   0  18     0     0     579.141060 0.000000 0.124253 0.875747 0.000000
    5766   1   1   6   0  18     0     0     583.135792 0.000000 0.135105 0.864895 0.000000
    5765   1   1   5   0  18     0     0     585.870223 0.000000 0.145828 0.854172 0.000000
    5764   1   1   4   0  18     0     0     587.097803 0.000000 0.157594 0.842406 0.000000
    5763   1   1   3   0  18     0     0     586.737584 0.000000 0.153717 0.846283 0.000000
    5762   1   1   2   0  18     0     0     584.759570 0.000000 0.140582 0.859418 0.000000
    5761   1   1   1   0  18     0     0     581.102199 0.000000 0.129538 0.870462 0.000000
    5760   1   1   0   0  18     0     0     575.605302 0.000000 0.093643 0.906357 0.000000
    5730   1   1  10   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5729   1   1   9   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5728   1   1   8   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5727   1   1   7   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5726   1   1   6   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5725   1   1   5   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5724   1   1   4   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5723   1   1   3   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5722   1   1   2   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5721   1   1   1   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5720   1   1   0   7  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5691   1   1  11   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5690   1   1  10   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5689   1   1   9   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5688   1   1   8   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5687   1   1   7   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5686   1   1   6   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5685   1   1   5   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5684   1   1   4   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5683   1   1   3   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5682   1   1   2   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5681   1   1   1   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
    5680   1   1   0   6  17     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
